transaction_id,wallet_id,tx_hash,direction,asset_symbol,amount,usd_value_at_tx,fee_native,status,submitted_at,confirmed_at,updated_at
12159,779,,swap,ARB,0.99221557,0.89,0.00231615,pending,2026-08-14T16:01:56+00:00,,2026-08-14T16:01:56+00:00
12160,779,0xfada7595db5d4e9c9b3507fb5a2284cd1dfd4d34e8cd497ab9071b4f,swap,ARB,1.0099652,0.91,0.00202191,confirmed,2026-08-15T02:58:28+00:00,2026-08-15T03:05:11+00:00,2026-08-15T03:05:11+00:00
12161,779,0xd2b9e14e282d47c5a89cf180649c4c8e5b1c92a2a95e49f1831da3f9,receive,ETH,0.00727713,23.29,0.00173165,confirmed,2026-08-16T18:12:00+00:00,2026-08-16T18:13:01+00:00,2026-08-16T18:13:01+00:00
12162,779,0x9c25ce15de6449e4a2f196c888ab71f081eb97de6a0740989c9fe79c,swap,ETH,0.15190702,486.1,0.00968596,confirmed,2026-08-31T00:51:30+00:00,2026-08-31T00:53:51+00:00,2026-08-31T00:53:51+00:00
12163,780,0x406b5841973d4bbd8deacc03463265322e71ba7c2c6c42248cd2e439,swap,USDT,0.0450137,0.05,0.00430441,confirmed,2026-06-27T15:12:03+00:00,2026-06-27T15:15:06+00:00,2026-06-27T15:15:06+00:00
12164,780,0xe0a7f450973d4632b3b82f7bdefbb5ca6d077b97463a436f9b243edc,send,ETH,0.4847958,1551.35,0.00723309,failed,2026-08-24T05:30:00+00:00,,2026-08-24T05:30:00+00:00
12165,780,,swap,USDC,0.01436778,0.01,0.00374828,pending,2026-05-18T03:10:02+00:00,,2026-05-18T03:10:02+00:00
12166,780,0xb7577d7e0a8742f994a48ba41d13784ca7eff40786574e71942d4a98,send,ETH,0.53284633,1705.11,0.0082751,confirmed,2026-07-22T15:16:47+00:00,2026-07-22T15:21:06+00:00,2026-07-22T15:21:06+00:00
12167,780,0xb0857c47cbb7469e9ab27596dc53be39174c5e5f340e4f50bc3b7801,swap,USDC,0.11309751,0.11,0.00459352,confirmed,2026-06-23T05:44:19+00:00,2026-06-23T05:47:12+00:00,2026-06-23T05:47:12+00:00
12168,780,0x24850aa8cd6b4598a7d63a8ef774d1b4e71d12b11c15447c9afaf160,send,ETH,0.02135125,68.32,0.00115535,confirmed,2026-06-15T13:26:29+00:00,2026-06-15T13:27:06+00:00,2026-06-15T13:27:06+00:00
12169,780,0x9bdc532131e04138981b48389c64dff71c3f5afdf6b7451a8f77e7cf,swap,USDT,0.03635791,0.04,0.00441166,failed,2026-07-06T16:30:53+00:00,,2026-07-06T16:30:53+00:00
12170,780,,send,USDT,0.04268212,0.04,0.00812689,pending,2026-08-28T00:36:44+00:00,,2026-08-28T00:36:44+00:00
12171,780,0xc2c948c7ed874a8d8b3cdd87bb3205a0de7125b9c6484cc9bd7fa8b4,receive,USDT,0.15207853,0.15,0.00084646,confirmed,2026-05-09T20:06:33+00:00,2026-05-09T20:12:53+00:00,2026-05-09T20:12:53+00:00
12172,780,0x11b3a3c5bb0e480494ffad014220ea24e1a8711e68fe4336896fd0fd,receive,USDC,0.22332624,0.22,0.00180209,confirmed,2026-08-13T11:17:57+00:00,2026-08-13T11:23:30+00:00,2026-08-13T11:23:30+00:00
12173,780,,send,USDC,0.03048518,0.03,0.00329283,pending,2026-06-05T18:26:38+00:00,,2026-06-05T18:26:38+00:00
12174,780,0x58233f973d7e40bc919c99384bc99e49f2599c9e172c4cf1aaa2d7c3,send,USDT,0.03516011,0.04,0.00999844,confirmed,2026-06-26T08:15:39+00:00,2026-06-26T08:25:34+00:00,2026-06-26T08:25:34+00:00
12175,780,0xc603a44557e74d189fdcae4444ef0e989a33a25b4b334d7988016c7e,receive,ETH,0.86335297,2762.73,0.00336419,failed,2026-08-16T05:14:50+00:00,,2026-08-16T05:14:50+00:00
12176,780,0xfe0cc7cd676f4150ab247a006496f6987dace2611f094d79ab5a7f54,receive,USDC,0.05127465,0.05,0.00417921,failed,2026-04-26T13:13:49+00:00,,2026-04-26T13:13:49+00:00
12177,780,0x8dfda845dbaf49fea0d8ef31cd3400417215d5a08a8f461e81e98eab,receive,USDT,0.24527167,0.25,0.00209912,confirmed,2026-06-28T15:20:53+00:00,2026-06-28T15:29:55+00:00,2026-06-28T15:29:55+00:00
12178,780,,send,USDC,0.41037626,0.41,0.00317465,pending,2026-06-18T08:32:52+00:00,,2026-06-18T08:32:52+00:00
12179,780,0x07f1e1468ba2430184156b795fe10071b22b009a5d764a0da79ae8b1,swap,ETH,0.15909236,509.1,0.00288211,confirmed,2026-06-16T07:03:07+00:00,2026-06-16T07:11:55+00:00,2026-06-16T07:11:55+00:00
12180,780,,receive,USDC,0.39475454,0.39,0.00283474,pending,2026-06-14T06:15:49+00:00,,2026-06-14T06:15:49+00:00
12181,780,0x3a6624ae399949e9b762892ef3b1dbb7e4da6e9a276d4270a4f1a569,receive,USDC,0.17721966,0.18,0.00903615,failed,2026-04-27T15:33:07+00:00,,2026-04-27T15:33:07+00:00
12182,780,,receive,USDC,0.07600343,0.08,0.00643488,pending,2026-08-24T16:06:28+00:00,,2026-08-24T16:06:28+00:00
12183,780,0x7cdd2807273b4ac1987bed3e9120c87725389ccba4674fd189776177,swap,USDT,2.15586164,2.16,0.00412889,confirmed,2026-08-18T15:39:16+00:00,2026-08-18T15:41:11+00:00,2026-08-18T15:41:11+00:00
12184,780,0xe784137fb8fb410b9785a61747234a274c471375e69746b9b2fe876c,receive,USDC,0.40037148,0.4,0.00741299,failed,2026-06-21T05:47:21+00:00,,2026-06-21T05:47:21+00:00
12185,780,0x08c4d2e75b61416ab66793d169106cba6a2c4e5cfaf24425bd1d94e7,send,USDC,0.54171738,0.54,0.00083978,failed,2026-08-05T12:43:48+00:00,,2026-08-05T12:43:48+00:00
12186,780,,swap,USDT,0.17190002,0.17,0.00258933,pending,2026-06-25T17:47:46+00:00,,2026-06-25T17:47:46+00:00
12187,780,0x4347a14242ea442187c21152b1d268113ef835636c974278b3556cd4,send,USDC,0.0268666,0.03,0.00854173,failed,2026-08-15T23:04:56+00:00,,2026-08-15T23:04:56+00:00
12188,780,0x7b7b24908a3a4428b98ecbd880bf3e112a20b7fe3aa745429e5ead68,receive,USDC,0.01542506,0.02,0.00779757,confirmed,2026-08-23T23:02:19+00:00,2026-08-23T23:04:35+00:00,2026-08-23T23:04:35+00:00
12189,780,0x253fdc9aa82b441390d235f0dc5f46e3e368c2bb0dfe43c5b69297c4,receive,USDT,0.74661382,0.75,0.00037806,confirmed,2026-05-31T06:05:17+00:00,2026-05-31T06:06:26+00:00,2026-05-31T06:06:26+00:00
12190,780,0x61cb0c3ac18044b18de1607c64e032d1d6087984c5c84621925defa4,swap,USDC,0.00052244,0.0,0.00827217,failed,2026-07-22T20:02:39+00:00,,2026-07-22T20:02:39+00:00
12191,780,0xfa559157ce17471f9d65d7b13b09cffb1b7a6935c98f453e81b9a796,send,ETH,0.04774398,152.78,0.00179022,failed,2026-08-21T19:49:31+00:00,,2026-08-21T19:49:31+00:00
12192,780,0xd094c460567e4e1e996cbaae0ef0c9bc53ca7f01eba848e7a354da7f,swap,ETH,0.13942126,446.15,0.00419531,confirmed,2026-05-09T11:01:58+00:00,2026-05-09T11:08:02+00:00,2026-05-09T11:08:02+00:00
12193,780,0x24e7e8918c8643999c79b2139292de6f931cb01b522f4e658f8b88c7,receive,ETH,0.8531938,2730.22,0.00947651,confirmed,2026-06-12T05:37:43+00:00,2026-06-12T05:38:48+00:00,2026-06-12T05:38:48+00:00
12194,780,,send,ETH,0.70370604,2251.86,0.00621053,pending,2026-05-19T01:10:02+00:00,,2026-05-19T01:10:02+00:00
12195,780,0xec44494368d044289ef80546264b6537475f61d033f44868b6ac9683,send,ETH,0.07776074,248.83,0.00635325,confirmed,2026-04-28T12:43:34+00:00,2026-04-28T12:44:29+00:00,2026-04-28T12:44:29+00:00
12196,780,0x044ce91900d04f5a8687282ef57b0117d5ef06615d674231ad4a7f32,swap,USDT,0.27188052,0.27,0.00025649,confirmed,2026-07-26T14:17:57+00:00,2026-07-26T14:23:02+00:00,2026-07-26T14:23:02+00:00
12197,780,0x82f32b424b5c49eaa7babf8c589c895e138c78c882df417c8bd52aae,send,USDT,1.05544447,1.06,0.0092173,confirmed,2026-05-21T16:45:49+00:00,2026-05-21T16:48:33+00:00,2026-05-21T16:48:33+00:00
12198,780,0xfa5c4c70beec4b70bca9c053d563de5af98c028d87ca4eb0b33d8e70,receive,ETH,2.56081811,8194.62,0.00442003,confirmed,2026-06-12T19:26:31+00:00,2026-06-12T19:33:23+00:00,2026-06-12T19:33:23+00:00
12199,780,,send,USDC,0.52310793,0.52,0.00694125,pending,2026-04-28T04:53:39+00:00,,2026-04-28T04:53:39+00:00
12200,780,0x5ff1817071ba4af08d64e7a676c1c7184d7c50b7880f4c789b7afcd1,receive,ETH,0.43244297,1383.82,0.00123122,confirmed,2026-05-28T23:35:50+00:00,2026-05-28T23:45:15+00:00,2026-05-28T23:45:15+00:00
12201,780,0x8cf17913fce441698a8919af88a145d4fe478718de154697abd14475,send,ETH,0.09398274,300.74,0.00768099,confirmed,2026-07-20T12:31:50+00:00,2026-07-20T12:33:59+00:00,2026-07-20T12:33:59+00:00
12202,780,0xa1efce3d0dd24c499fbcddb52cee785f4ece2293ae2a49199878fa39,swap,ETH,8.41762137,26936.39,0.00983712,failed,2026-05-20T09:40:06+00:00,,2026-05-20T09:40:06+00:00
12203,780,0xf6d55930dee548aeb6237c52458124059d9ac9b45afb4ff798f5f648,swap,USDT,0.90722777,0.91,0.00611405,confirmed,2026-07-18T21:12:36+00:00,2026-07-18T21:20:45+00:00,2026-07-18T21:20:45+00:00
12204,780,0xdcca122a254a4e9c8883b84256e1aebf43ea89a122584ab38090a4db,receive,USDC,0.0192914,0.02,0.00421496,confirmed,2026-08-07T04:58:52+00:00,2026-08-07T05:05:35+00:00,2026-08-07T05:05:35+00:00
12205,780,0x739cdaea659a4c2dac528bab5392f1baf57e0c2043cd40a5a785c308,swap,ETH,0.15811347,505.96,0.00546888,confirmed,2026-08-11T23:29:49+00:00,2026-08-11T23:34:45+00:00,2026-08-11T23:34:45+00:00
12206,780,0x4423e01e0925437aadb0a0b7c8826db4f5b1935935744be6b2f4304b,receive,USDT,0.10844914,0.11,0.00480082,confirmed,2026-07-06T18:54:20+00:00,2026-07-06T19:01:50+00:00,2026-07-06T19:01:50+00:00
12207,780,0x793b1f14e92e453c8ee399ca7465898dcea66fdcbc3f40098287cf66,receive,ETH,1.20211127,3846.76,0.00639702,confirmed,2026-08-04T14:50:22+00:00,2026-08-04T14:56:40+00:00,2026-08-04T14:56:40+00:00
12208,780,0x57e3c9c9b1d5462db8dfc7c2957c85b4ab8d123e44fe4f41a2ae2cf6,swap,USDC,0.41551616,0.42,0.00236905,confirmed,2026-08-06T08:06:20+00:00,2026-08-06T08:10:50+00:00,2026-08-06T08:10:50+00:00
12209,780,0x334de528620b4f3b82e1813b0595afbe8c86d39ab5a149a293619428,send,ETH,0.02892363,92.56,0.00664315,confirmed,2026-06-10T08:24:49+00:00,2026-06-10T08:25:28+00:00,2026-06-10T08:25:28+00:00
12210,780,0x27369b7ce5ff4cb8a5882dd7158df92eecf17f4aad6a42f7bee665cd,send,USDT,0.28645636,0.29,0.0038618,confirmed,2026-06-21T10:05:11+00:00,2026-06-21T10:14:15+00:00,2026-06-21T10:14:15+00:00
12211,780,0x4548e6b317c0459eab5d75d5bf3ecaad1c21f31a2d1c425b9bb546d5,receive,USDT,0.00068042,0.0,0.00859552,confirmed,2026-06-01T04:56:15+00:00,2026-06-01T05:02:41+00:00,2026-06-01T05:02:41+00:00
12212,780,0x78aa1aefc4b94d65ae871cae7e5262bda6701e9c4a614f3991f945e5,swap,USDT,1.3649391,1.36,0.00323889,failed,2026-07-27T21:01:34+00:00,,2026-07-27T21:01:34+00:00
12213,780,0x16229295c7704ad792ec29e357277a36c78a997ec4104df0b730c851,send,USDC,1.33012889,1.33,0.00364535,confirmed,2026-08-26T20:26:35+00:00,2026-08-26T20:30:47+00:00,2026-08-26T20:30:47+00:00
12214,780,0x8a30d48262c84038bc5d996a2cb3bd2a02ac2be3128748599323ef07,swap,USDT,0.36284717,0.36,0.00759814,failed,2026-05-29T10:09:49+00:00,,2026-05-29T10:09:49+00:00
12215,780,0x3c48402d66cd463a808c9ef4211cc4820bd076fb7390414483ddc416,send,USDC,0.00818516,0.01,0.00096707,confirmed,2026-08-02T02:14:56+00:00,2026-08-02T02:19:06+00:00,2026-08-02T02:19:06+00:00
12216,780,0x36b4ffc77c6d48a7801b9c7bd4372ed8bc8eb96de55d4cdaa1fdc0f4,swap,ETH,0.11760886,376.35,0.00852102,confirmed,2026-05-16T10:30:04+00:00,2026-05-16T10:31:58+00:00,2026-05-16T10:31:58+00:00
12217,780,0x5a7fec52195c4d21a72dbadf44086e6837814f29929b4ce5bc190ed2,send,USDC,0.11566222,0.12,0.00855067,failed,2026-05-13T10:38:01+00:00,,2026-05-13T10:38:01+00:00
12218,780,0x1ea66676f8094120bb6d3253005e40103c15fdd336f1463b951ebdb8,receive,ETH,0.11296728,361.5,0.00355343,confirmed,2026-08-31T18:36:41+00:00,2026-08-31T18:45:42+00:00,2026-08-31T18:45:42+00:00
12219,780,0x5a3925a8330140b2a75d851a358985ad9700b0ce40c147319e6e4951,send,USDC,0.0854498,0.09,0.00132405,failed,2026-06-02T01:11:05+00:00,,2026-06-02T01:11:05+00:00
12220,780,0xd9e4db79b80b4891b59b25c16e747cecf673e0b2317e48ffaf22fbf2,receive,ETH,0.11491145,367.72,0.00739439,failed,2026-07-14T15:09:21+00:00,,2026-07-14T15:09:21+00:00
12221,780,0xac86b3f64c534adea0ca9f448c41c545b6b10d189eec4ba69d35e91a,swap,ETH,0.03405883,108.99,0.00376331,failed,2026-06-15T04:51:36+00:00,,2026-06-15T04:51:36+00:00
12222,780,0x57a4d9f01da94f6b84b17dc23360af0ef139dccc4e8242debf69a95d,receive,USDC,0.24572777,0.25,0.00580614,confirmed,2026-05-20T22:02:52+00:00,2026-05-20T22:05:11+00:00,2026-05-20T22:05:11+00:00
12223,780,0xba40d13559c34a49a93558d12770ac470d3789cbf8b34b59955ba37e,swap,USDC,0.0034316,0.0,0.00811979,confirmed,2026-07-07T01:00:13+00:00,2026-07-07T01:03:36+00:00,2026-07-07T01:03:36+00:00
12224,780,0xd7701217871f4a8cb15be4e80503145dba9d15ca9a6f4482ae1278b0,swap,USDT,10.51782559,10.52,0.00051625,failed,2026-06-18T11:06:35+00:00,,2026-06-18T11:06:35+00:00
12225,780,0x3b3c92dec9ce4de29d97b9525648ee9dac32eaa625454a9fab9b2b32,send,ETH,2.95193139,9446.18,0.00362843,confirmed,2026-07-26T12:34:05+00:00,2026-07-26T12:42:37+00:00,2026-07-26T12:42:37+00:00
12226,780,0xeed4501f83ed450d89174c70aecb9855e03e644933e741c199d26490,swap,USDC,0.20224883,0.2,0.00477711,confirmed,2026-05-01T23:45:05+00:00,2026-05-01T23:48:39+00:00,2026-05-01T23:48:39+00:00
12227,780,0x3ea49ea5e3ef4fd1ba773490586167b9562c566dcb4d4c4e8b7eccf9,send,USDC,0.03306292,0.03,0.00077029,failed,2026-06-30T20:12:42+00:00,,2026-06-30T20:12:42+00:00
12228,780,0x236f82352ccd453baf19af6cc9d868f8afbcbf47b2104da9b71122dd,send,ETH,2.6928104,8616.99,0.00857373,confirmed,2026-08-25T17:57:06+00:00,2026-08-25T18:02:33+00:00,2026-08-25T18:02:33+00:00
12229,780,0xb627ac85ab6843fd9b7cce309db71133c003b3bd81f3471c8a66a90c,receive,USDT,0.00657923,0.01,0.00773719,failed,2026-07-16T11:11:39+00:00,,2026-07-16T11:11:39+00:00
12230,780,0x595277514bfc463aaa5dc43c8c7b2af5af999e8022954910a3ea958b,send,USDT,3.47971123,3.48,0.00720204,confirmed,2026-08-30T20:30:43+00:00,2026-08-30T20:34:38+00:00,2026-08-30T20:34:38+00:00
12231,780,0xa73b5251eaa7459d8218f9a1d26496cfb4265298f3d54a14b1a9407a,swap,USDT,0.33132461,0.33,0.00144291,confirmed,2026-06-09T13:23:29+00:00,2026-06-09T13:31:02+00:00,2026-06-09T13:31:02+00:00
12232,780,0x3b01cf556c724280847c997cedc9a8389408cade52694aa3bc6ae625,send,ETH,0.47484339,1519.5,0.00570912,confirmed,2026-08-15T06:07:54+00:00,2026-08-15T06:10:46+00:00,2026-08-15T06:10:46+00:00
12233,780,,send,ETH,0.23587589,754.8,0.00562118,pending,2026-06-07T02:51:23+00:00,,2026-06-07T02:51:23+00:00
12234,780,0x6960df8c3fe745be96a4df18d1cd1f4e18a544d5c40b486c964aa5b1,send,ETH,7.40180338,23685.77,0.0052944,confirmed,2026-07-11T12:44:47+00:00,2026-07-11T12:47:42+00:00,2026-07-11T12:47:42+00:00
12235,780,0xfb8481a81ad54420bb62324f85fd9cb252696ec05ab747af8e313a21,swap,ETH,1.304365,4173.97,0.00949806,confirmed,2026-05-13T05:20:50+00:00,2026-05-13T05:25:23+00:00,2026-05-13T05:25:23+00:00
12236,780,0xd529843b025a475e8e2d5a96b268b81913039df374a744e6adc8edef,swap,ETH,8.31318638,26602.2,0.0009077,failed,2026-06-17T23:42:24+00:00,,2026-06-17T23:42:24+00:00
12237,780,0xa3ee50dc4563421d91a9621f7cda4c0a2f00d3e22a814ba7b51983a3,receive,ETH,0.0570298,182.5,0.00099239,confirmed,2026-08-02T13:39:43+00:00,2026-08-02T13:46:25+00:00,2026-08-02T13:46:25+00:00
12238,780,0xe68ec03e5ebd49c0b493c8518bb56a88aec4530c5ab44ef2ae29202e,send,USDT,7.95612289,7.96,0.00238717,confirmed,2026-05-26T14:16:14+00:00,2026-05-26T14:21:28+00:00,2026-05-26T14:21:28+00:00
12239,780,0xf57f744bedf94b9f8fce9cd5b951d33795cf9a0283504d4a9ad387d5,swap,USDC,0.47684719,0.48,0.00863976,confirmed,2026-07-31T04:47:51+00:00,2026-07-31T04:55:58+00:00,2026-07-31T04:55:58+00:00
12240,780,,receive,ETH,4.1520545,13286.57,0.00396878,pending,2026-07-10T20:13:46+00:00,,2026-07-10T20:13:46+00:00
12241,780,0xe062226224f64aa682d54b19ee97bde5258d6e9111334fcdb7cd9aef,send,USDT,0.52373041,0.52,0.00902595,confirmed,2026-06-15T05:24:46+00:00,2026-06-15T05:31:32+00:00,2026-06-15T05:31:32+00:00
12242,780,0x468c530ce96b4ac3b7b9bd6e93440ad1231aec8c74c945458d2750dc,swap,ETH,0.3537674,1132.06,0.00995641,confirmed,2026-06-09T17:13:35+00:00,2026-06-09T17:23:21+00:00,2026-06-09T17:23:21+00:00
12243,780,0x4f915dddf66c4f34ba543bed6a7c877051903521ddba469381296778,receive,USDC,0.15822523,0.16,0.00797907,failed,2026-04-29T05:50:44+00:00,,2026-04-29T05:50:44+00:00
12244,780,,send,USDT,0.0083268,0.01,0.00556169,pending,2026-06-29T10:26:39+00:00,,2026-06-29T10:26:39+00:00
12245,780,0x1be165bbbb574e1ba21d461fc1e6c5e51031a065481a49ffb38e208d,swap,USDT,0.30159514,0.3,0.00704774,confirmed,2026-05-14T13:23:34+00:00,2026-05-14T13:32:21+00:00,2026-05-14T13:32:21+00:00
12246,780,0xda6e271ef47540c183fdafa6f62df59db6d35c0689b44aa5bcee1171,send,ETH,0.00656459,21.01,0.00663228,confirmed,2026-08-31T04:03:49+00:00,2026-08-31T04:04:08+00:00,2026-08-31T04:04:08+00:00
12247,780,0x9f9683ace0ed446fb869bba5f211b2e3f066c2bc63ff450badde6d88,swap,USDT,0.02829696,0.03,0.00767116,confirmed,2026-07-25T12:50:03+00:00,2026-07-25T12:51:29+00:00,2026-07-25T12:51:29+00:00
12248,780,0xfb61f527ff6e46368ca611d8b0daf30d291da516407d401a8f040fb6,receive,USDC,0.60085807,0.6,0.00234986,failed,2026-08-10T22:00:55+00:00,,2026-08-10T22:00:55+00:00
12249,780,0x63334c1c83fd47528a635e00b22674b8f076ee9c9c9f49689afeb068,swap,USDT,0.03055965,0.03,0.00944389,confirmed,2026-05-31T11:56:27+00:00,2026-05-31T11:59:37+00:00,2026-05-31T11:59:37+00:00
12250,780,0xddfa41b619a74d89a5c07931345836fd6ff825e7624a4262a650a51a,swap,ETH,0.01656888,53.02,0.00417581,confirmed,2026-07-15T17:11:20+00:00,2026-07-15T17:16:13+00:00,2026-07-15T17:16:13+00:00
12251,780,,swap,ETH,0.13232766,423.45,0.00873034,pending,2026-06-29T02:23:33+00:00,,2026-06-29T02:23:33+00:00
12252,780,0x743e58e5f0264096aa7c50d3c4d6a7fc9619d3aaf3b54369848f1112,swap,USDT,0.01758582,0.02,0.00811882,confirmed,2026-05-12T15:16:21+00:00,2026-05-12T15:20:21+00:00,2026-05-12T15:20:21+00:00
12253,780,0x93cac892ed2e46a6b9d21f8d21a37b3fcb18a52b221044ccb8ac0997,swap,USDC,0.49894914,0.5,0.00807155,confirmed,2026-06-30T15:08:59+00:00,2026-06-30T15:12:24+00:00,2026-06-30T15:12:24+00:00
12254,780,0x10a4588ecdb14879914e358c2c77e657bb3503d5101c4e5e98995550,send,USDC,0.21597496,0.22,0.00867261,confirmed,2026-07-30T01:46:20+00:00,2026-07-30T01:47:22+00:00,2026-07-30T01:47:22+00:00
12255,780,0x3f62587ce5244cc0afaaa3f896843cc867a0135afff74161b1a5b847,receive,ETH,0.03473564,111.15,0.00597888,failed,2026-08-12T17:05:26+00:00,,2026-08-12T17:05:26+00:00
12256,780,,send,ETH,0.03984027,127.49,0.00569141,pending,2026-08-07T06:44:42+00:00,,2026-08-07T06:44:42+00:00
12257,780,0x362b7e0e744943a788d22ec193b7c17bebe800df042442a984964a86,receive,ETH,0.31888586,1020.43,0.00241217,failed,2026-07-01T11:57:35+00:00,,2026-07-01T11:57:35+00:00
12258,780,0xd9877923bcf741148c0c0b6653132dfa8346ebea55824e7b8719922f,swap,USDT,0.05149169,0.05,0.00434715,confirmed,2026-08-24T13:36:19+00:00,2026-08-24T13:43:51+00:00,2026-08-24T13:43:51+00:00
12259,780,0x05c0bf8a153e40b690f785f103b32dabbebd78abbea54aa68d183d23,receive,ETH,1.02983258,3295.46,0.00752585,confirmed,2026-05-26T22:52:37+00:00,2026-05-26T22:56:01+00:00,2026-05-26T22:56:01+00:00
12260,780,0x538fe491a91a4d7e914539e702407205bcfba1ee7db54785b01f1128,swap,ETH,0.05123152,163.94,0.00528944,confirmed,2026-07-13T14:31:14+00:00,2026-07-13T14:33:46+00:00,2026-07-13T14:33:46+00:00
12261,780,0x84e0d77d12b042e48302d0d8d077c215133a82cb304f4a9983068cb1,receive,USDC,0.71575606,0.72,0.0023272,confirmed,2026-05-06T06:51:15+00:00,2026-05-06T06:52:58+00:00,2026-05-06T06:52:58+00:00
12262,780,0xa51140cbd3f34b3590463f0da282acb104900ebafa404ecea3250a80,send,USDC,0.00350181,0.0,0.00590521,confirmed,2026-05-31T22:31:15+00:00,2026-05-31T22:33:53+00:00,2026-05-31T22:33:53+00:00
12263,780,0x6a3da2f545554f25b54dbf64f839ac76d2ac132925474b1cb1872f4f,send,USDC,0.07889439,0.08,0.00157762,confirmed,2026-05-18T17:49:11+00:00,2026-05-18T17:53:52+00:00,2026-05-18T17:53:52+00:00
12264,780,0x67b970a2106140afa6cbbf8cdfb084ecc0f5559933f3430c8dad400a,receive,USDT,0.69120342,0.69,0.00729198,confirmed,2026-08-18T10:10:53+00:00,2026-08-18T10:15:19+00:00,2026-08-18T10:15:19+00:00
12265,780,0x0710f70bc683455badbf7828f2536edde70cc7d209c7472ca127b8fb,send,USDC,0.07394215,0.07,0.00369955,confirmed,2026-04-28T17:42:21+00:00,2026-04-28T17:44:11+00:00,2026-04-28T17:44:11+00:00
12266,780,0xdf0dcd25e8d9490abb56e2e8d6897e50a815f456b12c4bf8b6aa8996,swap,ETH,0.02707788,86.65,0.00327195,confirmed,2026-05-01T05:41:54+00:00,2026-05-01T05:46:06+00:00,2026-05-01T05:46:06+00:00
12267,780,0x25e074ebb2ba4a0da629bea0153a05f6f03779cc125140f1af3a6705,receive,USDT,0.02673998,0.03,0.0011116,confirmed,2026-07-05T12:13:35+00:00,2026-07-05T12:16:43+00:00,2026-07-05T12:16:43+00:00
12268,780,0x9f43f5437d25464db6775ffdce23b127073c8e5e6f0149bdaf3fdb48,send,USDC,0.01945346,0.02,0.00802663,confirmed,2026-05-02T15:29:44+00:00,2026-05-02T15:37:21+00:00,2026-05-02T15:37:21+00:00
12269,780,0xa1f5f3e26f0348de985e4689d63cee2ce1d04ace637c4651a93db401,swap,ETH,0.01788534,57.23,0.00428036,confirmed,2026-05-05T14:19:02+00:00,2026-05-05T14:24:40+00:00,2026-05-05T14:24:40+00:00
12270,780,,swap,USDC,0.37668637,0.38,0.00996763,pending,2026-08-19T16:51:07+00:00,,2026-08-19T16:51:07+00:00
12271,780,,receive,ETH,0.04583237,146.66,0.00378628,pending,2026-07-28T20:58:32+00:00,,2026-07-28T20:58:32+00:00
12272,780,,receive,USDC,4.02495678,4.02,0.00527472,pending,2026-08-07T15:14:40+00:00,,2026-08-07T15:14:40+00:00
12273,780,0xdd8ff357f0444defb7641cbe304c710e95a9bc72a8b44c2f979ad6b9,send,ETH,0.02773284,88.75,0.00616516,confirmed,2026-05-10T04:50:24+00:00,2026-05-10T04:55:34+00:00,2026-05-10T04:55:34+00:00
12274,780,0xec2d0a0c05ae4cb8ac7b1cfb27520017411fb87dcd984eaeb97fc29d,receive,ETH,0.01098169,35.14,0.00703069,failed,2026-05-23T07:41:14+00:00,,2026-05-23T07:41:14+00:00
12275,780,,swap,ETH,0.2498254,799.44,0.00186358,pending,2026-07-10T09:25:12+00:00,,2026-07-10T09:25:12+00:00
12276,780,0xabaaaa914b264299bedd6e3b836a8d826afca35ce850441297fbc65e,swap,ETH,0.04773635,152.76,0.00441473,confirmed,2026-08-28T19:43:40+00:00,2026-08-28T19:52:55+00:00,2026-08-28T19:52:55+00:00
12277,780,,receive,ETH,0.08709242,278.7,0.00224905,pending,2026-05-26T16:26:06+00:00,,2026-05-26T16:26:06+00:00
12278,780,0x747f85a890034ba485327b8c59f6f1ebeeb88a99a33d424c93ebab40,receive,ETH,0.13969138,447.01,0.00913576,confirmed,2026-07-28T01:07:15+00:00,2026-07-28T01:09:45+00:00,2026-07-28T01:09:45+00:00
12279,780,,receive,ETH,6.73617921,21555.77,0.00151292,pending,2026-07-02T12:26:54+00:00,,2026-07-02T12:26:54+00:00
12280,780,0xa1dca12c3d304378a11e709e08d1ea212dd5405aa5e8404eb0446ca0,send,USDC,0.10328336,0.1,0.00562411,confirmed,2026-05-31T20:13:43+00:00,2026-05-31T20:20:33+00:00,2026-05-31T20:20:33+00:00
12281,780,0x9d7f549f7bde4d2eaf33f4d80b46fe751335bd105a1a4c2398f78594,send,USDC,0.33492723,0.33,0.00369927,confirmed,2026-06-19T09:01:08+00:00,2026-06-19T09:04:59+00:00,2026-06-19T09:04:59+00:00
12282,780,0xbb82e9ac3b344751a025c9680e811b9d1e8d49f41ae7427ba6f977c0,receive,ETH,0.01206209,38.6,0.00282473,confirmed,2026-05-01T20:58:46+00:00,2026-05-01T21:02:46+00:00,2026-05-01T21:02:46+00:00
12283,780,0x2f7b1b8a3940450a8691c115dfefcfc7ffe2612b8ee141319f440e5c,swap,ETH,0.15013853,480.44,0.00656371,confirmed,2026-08-09T03:17:26+00:00,2026-08-09T03:24:04+00:00,2026-08-09T03:24:04+00:00
12284,780,0xf69398007b954e11ac70a64af99c9d724865821cc63c4963b36ae22a,swap,ETH,0.19859582,635.51,0.0076187,failed,2026-08-07T08:44:37+00:00,,2026-08-07T08:44:37+00:00
